date,ABEV3,AEDU3,ALLL3,ALPA4,ALSC3,ALUP11,AMBV3,AMIL3,ANIM3,ARTR3,ARZZ3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBRK3,BBSE3,BEEF3,BIDI11,BISA3,BPAC11,BPAN4,BRAP4,BRDT3,BRFS3,BRKM5,BRML3,BRPR3,BRSR6,BTOW3,CCRO3,CESP6,CIEL3,CMIG3,CMIG4,CNFB4,COGN3,CPFE3,CPLE6,CRFB3,CRUZ3,CSAN3,CSMG3,CSNA3,CTIP3,CVCB3,CYRE3,DASA3,DIRR3,DTEX3,ECOR3,EGIE3,ELET3,ELET6,ELPL3,ELPL4,EMBR3,ENAT3,ENBR3,ENEV3,ENGI11,EQTL3,EVEN3,EZTC3,FFTL4,FIBR3,FLRY3,GETI4,GFSA3,GGBR3,GGBR4,GNDI3,GOAU4,GOLL4,GRND3,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA4,ITUB3,ITUB4,JBSS3,KEPL3,KLBN11,KLBN4,LAME3,LAME4,LCAM3,LEVE3,LIGT3,LINX3,LOGG3,LREN3,MAGG3,MDIA3,MGLU3,MILS3,MMXM3,MOVI3,MPLU3,MRFG3,MRVE3,MULT3,MYPK3,NATU3,ODPV3,OGXP3,OIBR3,OIBR4,OSXB3,PCAR4,PDGR3,PETR3,PETR4,PMAM3,POMO4,POSI3,PRIO3,PRML3,PRTX3,PSSA3,QUAL3,RADL3,RAIL3,RAPT4,RDCD3,RENT3,RLOG3,RPMG3,RSID3,RUMO3,SANB11,SAPR11,SAPR4,SBSP3,SEER3,SLCE3,SMLS3,SMTO3,SULA11,SUZB3,SUZB5,TAEE11,TAMM4,TCSA3,TCSL4,TEND3,TERI3,TESA3,TIET11,TIMP3,TMAR5,TNLP3,TNLP4,TOTS3,TRPL4,TUPY3,UGPA3,UGPA4,USIM3,USIM5,VALE3,VALE5,VIVO4,VIVR3,VIVT4,VLID3,VVAR11,VVAR3,WEGE3,WIZS3,YDUQ3
2019-02-28,16.789,,,15.32,19.82,21.747,,,18.713,,53.211,37.65,31.339,47.915,27.48,30.821,6.97,24.349,6.38,,,33.496,2.909,27.707,21.857,20.57,52.91,12.529,8.673,23.319,47.79,13.209,21.612,10.499,16.036,13.673,,10.841,30.196,34.148,19.277,,42.765,58.513,12.196,,57.813,15.947,29.509,8.041,11.514,11.32,39.738,36.005,37.368,33.5,,19.08,10.282,16.731,18.69,39.697,16.236,5.844,21.694,,,18.684,,9.327,12.164,14.815,32.952,7.003,26.66,8.177,32.232,29.442,25.723,40.919,28.732,11.54,29.038,33.152,13.125,16.872,17.138,2.957,14.805,19.699,12.722,24.184,19.669,28.238,17.341,38.751,,46.671,21.576,5.43,2.11,11.341,26.67,5.5,12.762,24.77,20.616,24.092,16.088,,1.79,1.8,4.6,92.208,7.3,29.364,26.19,24.82,3.9,2.35,15.098,,,52.698,12.993,64.77,19.46,9.3286,,32.492,15.07,2.94,4.98,,41.918,24.451,4.322,37.136,17.031,19.268,44.541,18.199,29.724,47.143,,23.157,,1.28,,16.311,,13.1,10.653,11.443,,,,12.04,17.897,17.359,25.721,,11.045,9.485,45.884,,,3.526,43.219,18.816,,4.58,18.137,7.223,26.547
2019-03-29,16.399,,,15.356,19.691,22.099,,,18.693,,49.277,38.27,30.878,46.269,27.008,30.6,5.25,23.653,7.03,,,35.507,3.161,30.668,20.695,22.65,49.505,11.824,8.812,22.86,41.731,10.898,21.648,9.218,15.988,13.199,,10.476,29.989,34.779,19.84,,41.738,58.785,15.152,,54.199,15.173,28.222,8.336,10.704,9.59,41.234,35.723,36.304,34.5,,18.45,11.9,16.422,18.5,40.09,15.815,5.873,21.8,,,19.736,,8.111,11.988,14.914,32.687,6.983,25.9,7.903,30.422,29.15,24.767,38.114,30.239,11.194,27.876,32.413,15.558,16.921,16.178,2.919,13.048,16.592,12.689,22.319,20.362,36.635,16.855,39.301,,43.164,21.5,4.8,2.07,10.608,26.84,5.98,13.138,23.018,20.36,22.603,15.927,,1.52,1.51,4.4,91.322,7.3,30.632,27.158,24.82,3.755,2.28,18.9,,,50.62,13.153,64.83,19.15,9.377,,31.183,15.2,2.56,4.69,,41.013,23.766,4.391,39.636,18.269,19.287,44.262,17.772,29.342,46.045,,23.008,,1.31,,16.437,,13.2,10.141,11.414,,,,13.014,17.883,17.949,22.935,,11.479,9.858,49.615,,,3.526,44.279,18.425,,4.22,17.768,6.829,25.631
2019-04-30,17.997,,,15.626,19.0,22.668,,,19.95,,50.283,34.0,33.118,47.181,26.558,30.442,5.44,25.205,8.4,,,40.588,3.287,30.668,23.303,31.05,46.471,11.57,8.664,23.078,37.807,10.852,23.94,7.46,16.917,13.996,,9.659,29.34,39.735,20.936,,45.867,66.418,13.557,,56.219,16.581,28.519,7.923,9.699,8.11,42.953,32.688,34.65,32.65,,19.64,11.856,16.996,19.87,41.326,16.23,6.373,21.42,,,20.074,,5.758,11.418,13.939,34.999,6.679,22.78,7.059,30.055,31.289,27.125,38.035,31.117,11.129,27.423,31.862,19.321,18.103,15.77,2.862,12.634,15.553,13.343,22.108,21.19,32.003,17.411,42.315,,41.317,23.844,4.71,2.07,11.722,26.8,7.32,13.626,23.579,18.87,26.014,16.268,,1.69,1.68,3.87,96.354,5.36,29.462,26.257,23.8,3.389,2.31,18.45,,,51.631,14.985,68.643,18.1,8.2169,,34.144,14.56,1.88,4.23,,42.229,25.17,4.561,45.463,20.701,19.305,48.663,18.499,30.721,40.73,,24.354,,1.32,,17.636,,13.1,10.068,11.317,,,,14.715,19.474,17.335,20.495,,10.465,8.54,48.807,,,2.144,44.804,16.962,,4.1,18.341,7.499,26.677
2019-05-31,17.101,,,18.332,20.58,23.658,,,18.99,,49.982,39.2,35.156,49.661,27.988,31.674,5.1,26.614,8.2,,,45.835,7.918,30.074,25.122,27.7,41.608,12.132,8.683,22.765,31.036,12.721,24.571,6.508,17.684,14.466,,10.304,30.74,46.293,22.913,,47.14,59.815,16.18,,51.124,16.264,28.717,9.567,10.284,9.46,44.819,34.397,35.67,33.0,,18.95,11.281,19.257,22.75,44.5,17.23,6.754,21.806,,,19.155,,4.852,11.41,13.733,40.859,6.404,26.98,6.829,36.531,28.925,29.192,39.848,33.761,11.577,28.147,32.979,21.366,18.388,14.947,2.774,12.732,15.969,14.482,22.24,18.94,34.172,18.85,43.727,,38.436,24.435,5.01,2.04,12.465,,6.83,16.152,24.445,18.775,29.869,15.992,,1.47,1.6,3.29,87.078,4.55,27.857,24.84,20.67,3.505,2.28,17.37,,,50.562,17.555,68.921,19.36,8.2813,,35.89,16.16,1.9,3.88,,42.877,23.154,4.334,42.764,22.53,19.204,47.322,18.945,34.374,32.08,,25.06,,1.27,,20.05,,14.29,10.861,10.649,,,,13.047,20.957,19.64,20.183,,9.752,8.114,47.735,,,1.801,46.576,14.201,,4.7,18.805,9.074,28.905
2019-06-28,17.432,,,20.379,24.59,25.084,,,19.11,,49.914,43.29,36.194,51.83,28.688,32.324,5.25,28.88,7.95,,,49.906,8.783,32.18,24.581,29.52,34.07,13.571,9.753,22.841,32.341,12.997,25.201,6.655,18.392,14.554,,10.932,30.43,46.871,21.775,,46.15,64.693,16.347,,49.322,19.398,28.222,10.769,11.533,10.76,42.061,35.237,36.0,45.95,,19.41,11.308,18.345,24.12,45.557,18.36,8.125,25.474,,,20.655,,6.217,12.359,15.05,40.181,7.156,32.6,7.544,39.163,29.27,28.97,45.775,32.641,12.064,29.115,34.181,20.74,19.037,15.716,2.937,13.009,16.295,15.998,24.102,19.38,35.465,19.93,46.903,,38.704,26.32,6.0,2.07,14.567,,6.29,18.776,27.505,21.176,28.131,17.922,,1.6,1.65,4.7,94.68,6.96,29.624,26.648,21.88,3.737,2.6,15.77,,,49.979,20.012,75.72,20.73,8.8282,,38.761,17.79,1.84,4.69,,42.652,25.87,4.709,45.724,24.523,17.402,41.711,19.517,36.944,32.85,,25.655,,1.33,,23.588,,15.15,11.135,11.259,,,,14.524,22.942,20.89,19.616,,10.406,8.846,50.482,,,1.849,48.379,14.793,,5.07,21.085,10.008,28.463
2019-07-31,19.615,,,20.718,28.19,25.725,,,21.52,,50.103,51.78,40.871,47.295,26.834,29.713,6.37,28.942,8.62,50.38,,58.616,9.295,30.975,26.155,33.41,33.107,14.215,9.941,22.61,37.5,14.224,26.879,7.17,16.721,13.858,,12.516,32.23,47.402,23.17,,50.88,65.041,16.171,,50.381,23.524,30.509,12.105,12.265,11.78,46.705,39.375,39.6,47.19,,19.31,11.724,18.723,25.88,48.84,18.9,9.593,32.561,,,22.763,,6.426,11.696,13.614,43.55,6.573,40.97,7.351,41.691,31.494,29.41,47.907,31.481,11.671,27.978,32.837,24.337,20.305,15.418,2.812,13.808,17.958,16.364,24.014,19.35,32.232,23.53,47.202,,38.873,32.877,6.95,2.14,14.672,,6.63,19.457,28.129,20.892,30.461,17.176,,1.56,1.72,4.24,93.55,6.45,28.41,25.355,22.99,3.698,2.86,17.6,,,50.385,19.928,82.596,21.92,9.7814,,41.618,18.68,6.4,5.0,,40.431,28.092,5.226,51.653,25.994,17.766,39.159,19.899,41.375,30.67,,26.279,,1.24,,25.009,,15.65,12.1,11.83,,,,16.02,22.441,19.21,19.412,,9.93,8.669,48.524,,,1.896,51.304,14.535,,7.72,23.651,10.896,33.665
2019-08-30,18.241,,,24.742,27.75,25.22,,,21.0,,49.198,47.1,43.399,44.854,26.15,28.394,6.04,29.896,8.49,60.854,,58.098,9.6,27.85,28.318,38.14,27.447,13.48,10.891,22.02,47.0,15.461,25.795,7.675,17.272,14.466,,10.075,32.4,50.247,22.3,,49.99,66.932,14.048,,52.56,24.286,29.608,12.49,12.928,12.4,43.522,45.923,46.95,48.15,,17.95,9.813,19.509,26.85,47.214,19.154,11.081,38.716,,,23.417,,5.59,10.933,12.814,55.887,6.217,33.2,7.803,51.575,32.921,31.349,45.825,35.955,11.817,28.741,32.757,28.97,20.718,14.647,2.799,14.223,18.531,18.017,23.088,20.25,31.715,24.5,50.275,,35.962,36.193,7.43,1.57,15.202,,8.35,18.901,25.751,18.662,32.857,16.758,,1.19,1.64,2.9,87.56,5.22,28.099,24.986,41.99,3.514,3.36,16.9,,,54.157,25.641,91.581,22.1,9.3372,,44.493,20.0,4.98,4.38,,40.196,28.682,5.745,50.009,23.435,17.067,36.745,17.566,47.706,29.08,,27.221,,1.39,,25.185,,16.82,11.414,12.056,,,,17.859,23.532,17.64,16.214,,9.523,7.827,44.394,,,1.534,52.647,11.028,,7.73,22.34,10.961,30.878
2019-09-30,18.757,,,25.86,,24.541,,,20.67,,49.238,49.71,42.57,44.341,26.985,29.247,5.6,32.056,9.79,56.503,,58.069,8.37,30.916,27.069,38.2,31.629,14.41,11.673,21.942,48.35,16.412,26.425,7.953,15.621,14.045,,11.175,32.89,47.846,21.05,,53.2,66.025,13.216,,55.314,23.187,32.678,11.875,12.343,14.1,42.951,40.135,42.02,48.55,,17.91,9.813,19.024,30.67,49.659,20.058,10.278,35.881,,,25.778,,5.94,10.933,13.102,54.064,6.217,32.3,8.463,53.709,34.606,32.675,47.349,37.44,12.693,28.967,33.824,32.049,21.21,14.968,2.848,14.736,19.748,16.678,23.137,19.2,32.172,24.25,50.275,,34.77,36.941,6.85,1.44,15.201,,11.02,16.924,28.585,18.356,33.723,15.939,,0.95,1.43,2.87,79.8,5.41,29.967,26.995,31.2,3.183,3.48,17.42,,,56.951,27.892,95.489,24.5,9.4655,,43.097,20.93,5.1,4.01,,42.771,27.632,5.4,47.978,22.318,17.618,37.738,18.658,47.142,33.65,,27.899,,1.24,,24.49,,16.75,11.653,11.674,,,,19.139,23.437,17.95,18.258,,9.275,7.738,46.517,,,1.534,53.893,13.207,,7.92,24.099,10.21,35.412
2019-10-31,16.935,,,27.198,,23.551,,,21.4,,58.848,52.52,47.205,46.934,29.231,31.274,4.59,31.086,10.34,51.624,,64.426,8.911,31.357,27.806,35.51,27.7,15.35,12.03,21.757,50.8,16.059,27.538,7.516,14.688,13.378,,9.666,33.02,53.69,19.11,,57.79,65.539,11.787,,50.738,25.963,31.688,11.95,12.821,13.75,43.793,39.545,40.99,49.13,,17.53,11.644,18.413,32.87,47.641,20.376,11.933,40.837,,,24.832,,5.44,11.092,13.371,59.794,6.257,36.6,9.665,56.153,31.367,33.709,47.718,37.569,13.203,29.992,34.998,27.651,20.945,15.386,2.954,14.914,19.778,17.033,23.936,19.9,34.51,25.3,50.554,,37.502,44.607,7.28,1.45,14.95,,10.75,16.876,29.077,16.691,31.034,14.588,,0.95,1.31,2.69,82.99,5.26,32.502,29.777,27.5,3.555,4.2,18.5,,,56.141,31.895,109.631,22.8,10.2157,,40.936,20.28,4.94,3.76,,44.679,29.929,5.961,52.833,23.764,17.835,36.745,17.29,47.715,32.64,,27.977,,1.2,,23.466,,14.98,11.185,11.35,,,,20.643,22.365,19.13,18.634,,8.769,7.193,45.982,,,1.41,52.069,12.691,,7.42,25.362,9.981,38.524
2019-11-29,17.588,,,31.731,,25.23,,,22.52,,62.234,53.1,46.561,46.973,27.822,29.69,3.82,31.525,14.7,44.847,,69.672,8.852,33.502,27.964,36.6,27.99,15.57,12.743,19.827,56.34,16.791,27.853,7.771,14.383,12.79,,10.25,31.59,61.0,18.81,,62.1,66.511,12.546,,39.755,25.877,49.502,12.15,14.031,14.4,45.254,34.83,35.93,49.32,,18.0,12.202,19.306,38.1,45.712,20.64,12.236,42.958,,,27.808,,6.33,14.261,16.97,56.495,7.78,34.06,10.53,55.554,31.955,32.707,47.28,37.13,12.78,28.842,33.631,27.836,21.682,17.521,3.391,16.256,22.044,17.142,24.713,20.47,31.615,28.14,51.6,,32.863,44.996,7.01,1.55,16.39,,10.7,17.237,28.788,18.519,33.12,15.757,,0.92,1.25,3.54,80.16,4.93,31.2,28.752,27.23,3.496,7.4,23.26,,,58.684,36.794,112.611,24.43,10.65,,42.699,21.45,5.02,3.84,,41.869,30.126,6.073,55.523,23.245,18.908,34.521,20.578,52.556,38.56,,27.949,,1.4,,23.83,,14.36,12.355,13.457,,,,21.446,21.729,19.7,21.537,,9.216,8.431,48.69,,,1.353,55.178,13.4,,8.81,30.255,11.519,41.625
2019-12-31,18.67,,,33.149,,26.783,,,29.79,,64.0,58.28,41.926,52.087,30.801,32.696,5.9,34.499,12.84,46.507,,75.504,10.426,38.28,30.07,35.2,29.85,18.06,14.337,21.324,62.86,18.54,29.615,8.338,15.59,13.79,,11.43,35.55,69.07,23.35,,69.57,66.025,14.095,,43.8,29.69,57.147,15.0,16.72,16.3,50.8,37.8,38.24,,,19.73,14.157,21.451,43.69,53.219,22.79,15.231,51.443,,,29.788,,8.67,17.075,19.965,68.015,9.257,36.8,12.029,63.733,34.04,35.355,52.699,38.95,13.596,30.887,35.907,25.217,29.158,18.39,3.546,19.686,25.896,22.412,28.71,23.76,35.237,32.46,56.05,,37.899,47.664,10.45,2.55,18.993,,9.96,21.55,32.949,22.376,36.86,16.713,,0.86,1.23,3.27,87.65,7.39,32.0,30.18,29.09,4.407,10.19,33.06,,,61.364,37.094,111.429,26.1,13.4,,47.293,23.2,5.12,9.12,,47.015,33.283,6.92,58.579,27.673,24.423,39.0,23.72,59.511,39.68,,30.977,,1.83,,30.19,,22.0,15.824,15.574,,,,21.469,22.322,25.3,25.161,,9.791,9.422,53.3,,,2.44,56.875,16.98,,11.17,34.511,12.929,46.621
